race_ID,constructor_ID,year,round,circuit_name,constructor_name,entries,points,avg_starting_position,avg_finish_position,avg_position_change,q3_starts,q3_rate,issues,issue_rate,podiums,wins,is_miami,is_mclaren,is_2026_current_form
896,10,2013,16,Indian Grand Prix,Force India,2,6.0,12.5,8.5,4.0,0,0.0,0,0.0,0,0,0,0,0
896,9,2013,16,Indian Grand Prix,Red Bull,2,25.0,2.5,10.5,-8.0,2,1.0,1,0.5,1,1,0,0,0
896,1,2013,16,Indian Grand Prix,McLaren,2,10.0,9.5,9.5,0.0,2,1.0,0,0.0,0,0,0,1,0
896,15,2013,16,Indian Grand Prix,Sauber,2,0.0,11.5,17.0,-5.5,1,0.5,1,0.5,0,0,0,0,0
896,3,2013,16,Indian Grand Prix,Williams,2,0.0,16.5,14.0,2.5,0,0.0,0,0.0,0,0,0,0,0
896,5,2013,16,Indian Grand Prix,Toro Rosso,2,1.0,12.5,11.5,1.0,0,0.0,0,0.0,0,0,0,0,0
896,207,2013,16,Indian Grand Prix,Caterham,2,0.0,20.5,21.5,-1.0,0,0.0,2,1.0,0,0,0,0,0
896,206,2013,16,Indian Grand Prix,Marussia,2,0.0,20.5,17.5,3.0,0,0.0,0,0.0,0,0,0,0,0
897,131,2013,17,Abu Dhabi Grand Prix,Mercedes,2,21.0,3.5,5.0,-1.5,2,1.0,0,0.0,1,0,0,0,0
897,6,2013,17,Abu Dhabi Grand Prix,Ferrari,2,14.0,8.5,6.5,2.0,1,0.5,0,0.0,0,0,0,0,0
897,208,2013,17,Abu Dhabi Grand Prix,Lotus F1,2,12.0,14.0,13.0,1.0,2,1.0,1,0.5,0,0,0,0,0
897,10,2013,17,Abu Dhabi Grand Prix,Force India,2,9.0,14.0,8.0,6.0,0,0.0,0,0.0,0,0,0,0,0
897,9,2013,17,Abu Dhabi Grand Prix,Red Bull,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
897,1,2013,17,Abu Dhabi Grand Prix,McLaren,2,2.0,10.0,10.5,-0.5,1,0.5,0,0.0,0,0,0,1,0
897,15,2013,17,Abu Dhabi Grand Prix,Sauber,2,0.0,10.5,13.5,-3.0,1,0.5,0,0.0,0,0,0,0,0
897,3,2013,17,Abu Dhabi Grand Prix,Williams,2,0.0,14.5,13.0,1.5,0,0.0,0,0.0,0,0,0,0,0
897,5,2013,17,Abu Dhabi Grand Prix,Toro Rosso,2,0.0,11.0,16.5,-5.5,1,0.5,0,0.0,0,0,0,0,0
897,207,2013,17,Abu Dhabi Grand Prix,Caterham,2,0.0,18.5,18.5,0.0,0,0.0,0,0.0,0,0,0,0,0
897,206,2013,17,Abu Dhabi Grand Prix,Marussia,2,0.0,20.5,20.5,0.0,0,0.0,0,0.0,0,0,0,0,0
898,131,2013,18,United States Grand Prix,Mercedes,2,14.0,8.5,6.5,2.0,1,0.5,0,0.0,0,0,0,0,0
898,6,2013,18,United States Grand Prix,Ferrari,2,10.0,9.5,9.0,0.5,1,0.5,0,0.0,0,0,0,0,0
898,208,2013,18,United States Grand Prix,Lotus F1,2,18.0,5.5,8.5,-3.0,2,1.0,0,0.0,1,0,0,0,0
898,10,2013,18,United States Grand Prix,Force India,2,0.0,13.5,19.0,-5.5,0,0.0,1,0.5,0,0,0,0,0
898,9,2013,18,United States Grand Prix,Red Bull,2,40.0,1.5,2.0,-0.5,2,1.0,0,0.0,2,1,0,0,0
898,1,2013,18,United States Grand Prix,McLaren,2,7.0,11.0,8.5,2.5,1,0.5,0,0.0,0,0,0,1,0
898,15,2013,18,United States Grand Prix,Sauber,2,8.0,12.0,10.0,2.0,2,1.0,0,0.0,0,0,0,0,0
898,3,2013,18,United States Grand Prix,Williams,2,4.0,13.0,12.5,0.5,1,0.5,0,0.0,0,0,0,0,0
898,5,2013,18,United States Grand Prix,Toro Rosso,2,0.0,12.0,11.5,0.5,0,0.0,0,0.0,0,0,0,0,0
898,207,2013,18,United States Grand Prix,Caterham,2,0.0,20.0,19.5,0.5,0,0.0,0,0.0,0,0,0,0,0
898,206,2013,18,United States Grand Prix,Marussia,2,0.0,20.0,19.5,0.5,0,0.0,0,0.0,0,0,0,0,0
899,131,2013,19,Brazilian Grand Prix,Mercedes,2,12.0,3.5,7.0,-3.5,2,1.0,0,0.0,0,0,0,0,0
899,6,2013,19,Brazilian Grand Prix,Ferrari,2,21.0,6.0,5.0,1.0,2,1.0,0,0.0,1,0,0,0,0
899,208,2013,19,Brazilian Grand Prix,Lotus F1,2,0.0,8.5,18.0,-9.5,1,0.5,1,0.5,0,0,0,0,0
899,10,2013,19,Brazilian Grand Prix,Force India,2,0.0,13.5,12.0,1.5,0,0.0,0,0.0,0,0,0,0,0
899,9,2013,19,Brazilian Grand Prix,Red Bull,2,43.0,2.5,1.5,1.0,2,1.0,0,0.0,2,1,0,0,0
899,1,2013,19,Brazilian Grand Prix,McLaren,2,20.0,16.5,5.0,11.5,0,0.0,0,0.0,0,0,0,1,0
899,15,2013,19,Brazilian Grand Prix,Sauber,2,4.0,13.5,10.0,3.5,1,0.5,0,0.0,0,0,0,0,0
899,3,2013,19,Brazilian Grand Prix,Williams,2,0.0,14.5,18.5,-4.0,0,0.0,1,0.5,0,0,0,0,0
899,5,2013,19,Brazilian Grand Prix,Toro Rosso,2,1.0,7.5,12.5,-5.0,2,1.0,0,0.0,0,0,0,0,0
899,207,2013,19,Brazilian Grand Prix,Caterham,2,0.0,19.0,19.0,0.0,0,0.0,1,0.5,0,0,0,0,0
899,206,2013,19,Brazilian Grand Prix,Marussia,2,0.0,21.5,18.0,3.5,0,0.0,0,0.0,0,0,0,0,0
900,131,2014,1,Australian Grand Prix,Mercedes,2,25.0,2.0,10.0,-8.0,2,1.0,1,0.5,1,1,0,0,0
900,6,2014,1,Australian Grand Prix,Ferrari,2,18.0,8.0,5.5,2.5,1,0.5,0,0.0,0,0,0,0,0
900,3,2014,1,Australian Grand Prix,Williams,2,10.0,12.0,12.5,-0.5,2,1.0,1,0.5,0,0,0,0,0
900,15,2014,1,Australian Grand Prix,Sauber,2,0.0,16.5,11.5,5.0,0,0.0,0,0.0,0,0,0,0,0
900,1,2014,1,Australian Grand Prix,McLaren,2,33.0,7.0,2.5,4.5,1,0.5,0,0.0,2,0,0,1,0
900,9,2014,1,Australian Grand Prix,Red Bull,2,0.0,7.0,20.0,-13.0,1,0.5,2,1.0,0,0,0,0,0
900,208,2014,1,Australian Grand Prix,Lotus F1,2,0.0,21.5,15.5,6.0,0,0.0,2,1.0,0,0,0,0,0
900,207,2014,1,Australian Grand Prix,Caterham,2,0.0,16.5,19.0,-2.5,0,0.0,2,1.0,0,0,0,0,0
900,10,2014,1,Australian Grand Prix,Force India,2,9.0,11.5,8.0,3.5,1,0.5,0,0.0,0,0,0,0,0
900,5,2014,1,Australian Grand Prix,Toro Rosso,2,6.0,7.0,8.5,-1.5,2,1.0,0,0.0,0,0,0,0,0
900,206,2014,1,Australian Grand Prix,Marussia,2,0.0,17.5,13.5,4.0,0,0.0,0,0.0,0,0,0,0,0
901,131,2014,2,Malaysian Grand Prix,Mercedes,2,43.0,2.0,1.5,0.5,2,1.0,0,0.0,2,1,0,0,0
901,6,2014,2,Malaysian Grand Prix,Ferrari,2,12.0,5.0,8.0,-3.0,2,1.0,0,0.0,0,0,0,0,0
901,3,2014,2,Malaysian Grand Prix,Williams,2,10.0,15.5,7.5,8.0,0,0.0,0,0.0,0,0,0,0,0
901,15,2014,2,Malaysian Grand Prix,Sauber,2,0.0,14.5,17.5,-3.0,0,0.0,2,1.0,0,0,0,0,0
901,1,2014,2,Malaysian Grand Prix,McLaren,2,10.0,9.0,7.5,1.5,2,1.0,0,0.0,0,0,0,1,0
901,9,2014,2,Malaysian Grand Prix,Red Bull,2,15.0,3.5,9.5,-6.0,2,1.0,1,0.5,1,0,0,0,0
901,208,2014,2,Malaysian Grand Prix,Lotus F1,2,0.0,15.5,16.0,-0.5,0,0.0,1,0.5,0,0,0,0,0
901,207,2014,2,Malaysian Grand Prix,Caterham,2,0.0,21.0,13.5,7.5,0,0.0,0,0.0,0,0,0,0,0
901,10,2014,2,Malaysian Grand Prix,Force India,2,10.0,10.5,13.5,-3.0,1,0.5,1,0.5,0,0,0,0,0
901,5,2014,2,Malaysian Grand Prix,Toro Rosso,2,1.0,10.0,14.5,-4.5,1,0.5,1,0.5,0,0,0,0,0
901,206,2014,2,Malaysian Grand Prix,Marussia,2,0.0,20.0,17.5,2.5,0,0.0,1,0.5,0,0,0,0,0
902,131,2014,3,Bahrain Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
902,6,2014,3,Bahrain Grand Prix,Ferrari,2,3.0,7.0,9.5,-2.5,2,1.0,0,0.0,0,0,0,0,0
902,3,2014,3,Bahrain Grand Prix,Williams,2,10.0,5.0,7.5,-2.5,2,1.0,0,0.0,0,0,0,0,0
902,15,2014,3,Bahrain Grand Prix,Sauber,2,0.0,18.5,20.5,-2.0,0,0.0,2,1.0,0,0,0,0,0
902,1,2014,3,Bahrain Grand Prix,McLaren,2,0.0,7.0,17.5,-10.5,2,1.0,2,1.0,0,0,0,1,0
902,9,2014,3,Bahrain Grand Prix,Red Bull,2,20.0,11.5,5.0,6.5,1,0.5,0,0.0,0,0,0,0,0
902,208,2014,3,Bahrain Grand Prix,Lotus F1,2,0.0,16.5,13.0,3.5,0,0.0,0,0.0,0,0,0,0,0
902,207,2014,3,Bahrain Grand Prix,Caterham,2,0.0,19.0,17.5,1.5,0,0.0,1,0.5,0,0,0,0,0
902,10,2014,3,Bahrain Grand Prix,Force India,2,25.0,7.5,4.0,3.5,1,0.5,0,0.0,1,0,0,0,0
902,5,2014,3,Bahrain Grand Prix,Toro Rosso,2,0.0,13.0,16.0,-3.0,0,0.0,1,0.5,0,0,0,0,0
902,206,2014,3,Bahrain Grand Prix,Marussia,2,0.0,20.0,14.5,5.5,0,0.0,0,0.0,0,0,0,0,0
903,131,2014,4,Chinese Grand Prix,Mercedes,2,43.0,2.5,1.5,1.0,2,1.0,0,0.0,2,1,0,0,0
903,6,2014,4,Chinese Grand Prix,Ferrari,2,19.0,8.0,5.5,2.5,1,0.5,0,0.0,1,0,0,0,0
903,3,2014,4,Chinese Grand Prix,Williams,2,6.0,6.5,11.0,-4.5,2,1.0,0,0.0,0,0,0,0,0
903,15,2014,4,Chinese Grand Prix,Sauber,2,0.0,15.5,19.0,-3.5,0,0.0,1,0.5,0,0,0,0,0
903,1,2014,4,Chinese Grand Prix,McLaren,2,0.0,13.5,12.0,1.5,0,0.0,0,0.0,0,0,0,1,0
903,9,2014,4,Chinese Grand Prix,Red Bull,2,22.0,2.5,4.5,-2.0,2,1.0,0,0.0,0,0,0,0,0
903,208,2014,4,Chinese Grand Prix,Lotus F1,2,0.0,16.0,17.5,-1.5,1,0.5,1,0.5,0,0,0,0,0
903,207,2014,4,Chinese Grand Prix,Caterham,2,0.0,19.0,19.0,0.0,0,0.0,0,0.0,0,0,0,0,0
903,10,2014,4,Chinese Grand Prix,Force India,2,10.0,12.0,7.5,4.5,1,0.5,0,0.0,0,0,0,0,0
903,5,2014,4,Chinese Grand Prix,Toro Rosso,2,1.0,11.0,11.0,0.0,1,0.5,0,0.0,0,0,0,0,0
903,206,2014,4,Chinese Grand Prix,Marussia,2,0.0,20.0,18.0,2.0,0,0.0,0,0.0,0,0,0,0,0
904,131,2014,5,Spanish Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
904,6,2014,5,Spanish Grand Prix,Ferrari,2,14.0,6.5,6.5,0.0,2,1.0,0,0.0,0,0,0,0,0
904,3,2014,5,Spanish Grand Prix,Williams,2,10.0,6.5,9.0,-2.5,2,1.0,0,0.0,0,0,0,0,0
904,15,2014,5,Spanish Grand Prix,Sauber,2,0.0,14.5,16.5,-2.0,0,0.0,0,0.0,0,0,0,0,0
904,1,2014,5,Spanish Grand Prix,McLaren,2,0.0,11.0,11.5,-0.5,1,0.5,0,0.0,0,0,0,1,0
904,9,2014,5,Spanish Grand Prix,Red Bull,2,27.0,9.0,3.5,5.5,1,0.5,0,0.0,1,0,0,0,0
904,208,2014,5,Spanish Grand Prix,Lotus F1,2,4.0,13.5,11.5,2.0,1,0.5,0,0.0,0,0,0,0,0
904,207,2014,5,Spanish Grand Prix,Caterham,2,0.0,19.5,20.5,-1.0,0,0.0,1,0.5,0,0,0,0,0
904,10,2014,5,Spanish Grand Prix,Force India,2,3.0,10.5,9.5,1.0,0,0.0,0,0.0,0,0,0,0,0
904,5,2014,5,Spanish Grand Prix,Toro Rosso,2,0.0,16.5,18.0,-1.5,0,0.0,1,0.5,0,0,0,0,0
904,206,2014,5,Spanish Grand Prix,Marussia,2,0.0,17.5,18.5,-1.0,0,0.0,0,0.0,0,0,0,0,0
905,131,2014,6,Monaco Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
905,6,2014,6,Monaco Grand Prix,Ferrari,2,12.0,5.5,8.0,-2.5,2,1.0,0,0.0,0,0,0,0,0
905,3,2014,6,Monaco Grand Prix,Williams,2,6.0,14.5,11.5,3.0,0,0.0,1,0.5,0,0,0,0,0
905,15,2014,6,Monaco Grand Prix,Sauber,2,0.0,17.5,16.5,1.0,0,0.0,2,1.0,0,0,0,0,0
905,1,2014,6,Monaco Grand Prix,McLaren,2,9.0,10.0,8.0,2.0,1,0.5,0,0.0,0,0,0,1,0
905,9,2014,6,Monaco Grand Prix,Red Bull,2,15.0,3.5,11.5,-8.0,2,1.0,1,0.5,1,0,0,0,0
905,208,2014,6,Monaco Grand Prix,Lotus F1,2,4.0,14.5,15.0,-0.5,0,0.0,1,0.5,0,0,0,0,0
905,207,2014,6,Monaco Grand Prix,Caterham,2,0.0,21.0,12.0,9.0,0,0.0,0,0.0,0,0,0,0,0
905,10,2014,6,Monaco Grand Prix,Force India,2,10.0,10.5,13.0,-2.5,1,0.5,1,0.5,0,0,0,0,0
905,5,2014,6,Monaco Grand Prix,Toro Rosso,2,0.0,8.0,18.0,-10.0,2,1.0,2,1.0,0,0,0,0,0
905,206,2014,6,Monaco Grand Prix,Marussia,2,2.0,20.0,11.5,8.5,0,0.0,0,0.0,0,0,0,0,0
906,131,2014,7,Canadian Grand Prix,Mercedes,2,18.0,1.5,9.5,-8.0,2,1.0,1,0.5,1,0,0,0,0
906,6,2014,7,Canadian Grand Prix,Ferrari,2,9.0,8.5,8.0,0.5,2,1.0,0,0.0,0,0,0,0,0
906,3,2014,7,Canadian Grand Prix,Williams,2,6.0,4.5,9.5,-5.0,2,1.0,1,0.5,0,0,0,0,0
906,15,2014,7,Canadian Grand Prix,Sauber,2,0.0,19.0,13.5,5.5,0,0.0,1,0.5,0,0,0,0,0
906,1,2014,7,Canadian Grand Prix,McLaren,2,14.0,10.5,6.5,4.0,1,0.5,0,0.0,0,0,0,1,0
906,9,2014,7,Canadian Grand Prix,Red Bull,2,40.0,4.5,2.0,2.5,2,1.0,0,0.0,2,1,0,0,0
906,208,2014,7,Canadian Grand Prix,Lotus F1,2,0.0,15.5,17.0,-1.5,0,0.0,2,1.0,0,0,0,0,0
906,207,2014,7,Canadian Grand Prix,Caterham,2,0.0,20.5,19.0,1.5,0,0.0,2,1.0,0,0,0,0,0
906,10,2014,7,Canadian Grand Prix,Force India,2,10.0,12.0,8.0,4.0,0,0.0,1,0.5,0,0,0,0,0
906,5,2014,7,Canadian Grand Prix,Toro Rosso,2,4.0,11.5,12.0,-0.5,1,0.5,1,0.5,0,0,0,0,0
906,206,2014,7,Canadian Grand Prix,Marussia,2,0.0,18.5,21.5,-3.0,0,0.0,2,1.0,0,0,0,0,0
907,131,2014,8,Austrian Grand Prix,Mercedes,2,43.0,6.0,1.5,4.5,1,0.5,0,0.0,2,1,0,0,0
907,6,2014,8,Austrian Grand Prix,Ferrari,2,11.0,6.0,7.5,-1.5,2,1.0,0,0.0,0,0,0,0,0
907,3,2014,8,Austrian Grand Prix,Williams,2,27.0,1.5,3.5,-2.0,2,1.0,0,0.0,1,0,0,0,0
907,15,2014,8,Austrian Grand Prix,Sauber,2,0.0,16.5,16.0,0.5,0,0.0,0,0.0,0,0,0,0,0
907,1,2014,8,Austrian Grand Prix,McLaren,2,6.0,8.5,9.0,-0.5,1,0.5,0,0.0,0,0,0,1,0
907,9,2014,8,Austrian Grand Prix,Red Bull,2,4.0,8.5,14.5,-6.0,1,0.5,1,0.5,0,0,0,0,0
907,208,2014,8,Austrian Grand Prix,Lotus F1,2,0.0,17.5,13.0,4.5,0,0.0,0,0.0,0,0,0,0,0
907,207,2014,8,Austrian Grand Prix,Caterham,2,0.0,19.5,17.0,2.5,0,0.0,0,0.0,0,0,0,0,0
907,10,2014,8,Austrian Grand Prix,Force India,2,10.0,12.5,7.5,5.0,0,0.0,0,0.0,0,0,0,0,0
907,5,2014,8,Austrian Grand Prix,Toro Rosso,2,0.0,10.5,21.0,-10.5,1,0.5,2,1.0,0,0,0,0,0
907,206,2014,8,Austrian Grand Prix,Marussia,2,0.0,19.5,16.0,3.5,0,0.0,0,0.0,0,0,0,0,0
908,131,2014,9,British Grand Prix,Mercedes,2,25.0,3.5,9.5,-6.0,2,1.0,1,0.5,1,1,0,0,0
908,6,2014,9,British Grand Prix,Ferrari,2,8.0,17.0,14.0,3.0,0,0.0,1,0.5,0,0,0,0,0
908,3,2014,9,British Grand Prix,Williams,2,18.0,14.5,11.5,3.0,0,0.0,1,0.5,1,0,0,0,0
908,15,2014,9,British Grand Prix,Sauber,2,0.0,16.0,16.5,-0.5,0,0.0,1,0.5,0,0,0,0,0
908,1,2014,9,British Grand Prix,McLaren,2,18.0,4.0,5.5,-1.5,2,1.0,0,0.0,0,0,0,1,0
908,9,2014,9,British Grand Prix,Red Bull,2,25.0,5.0,4.0,1.0,2,1.0,0,0.0,1,0,0,0,0
908,208,2014,9,British Grand Prix,Lotus F1,2,0.0,15.5,14.5,1.0,0,0.0,0,0.0,0,0,0,0,0
908,207,2014,9,British Grand Prix,Caterham,2,0.0,21.5,17.0,4.5,0,0.0,1,0.5,0,0,0,0,0
908,10,2014,9,British Grand Prix,Force India,2,4.0,5.5,9.5,-4.0,2,1.0,0,0.0,0,0,0,0,0
908,5,2014,9,British Grand Prix,Toro Rosso,2,3.0,9.5,9.5,0.0,2,1.0,0,0.0,0,0,0,0,0
908,206,2014,9,British Grand Prix,Marussia,2,0.0,14.5,15.0,-0.5,0,0.0,0,0.0,0,0,0,0,0
909,131,2014,10,German Grand Prix,Mercedes,2,40.0,10.5,2.0,8.5,1,0.5,0,0.0,2,1,0,0,0
909,6,2014,10,German Grand Prix,Ferrari,2,10.0,9.5,8.0,1.5,1,0.5,0,0.0,0,0,0,0,0
909,3,2014,10,German Grand Prix,Williams,2,18.0,2.5,12.0,-9.5,2,1.0,1,0.5,1,0,0,0,0
909,15,2014,10,German Grand Prix,Sauber,2,0.0,15.5,16.5,-1.0,0,0.0,1,0.5,0,0,0,0,0
909,1,2014,10,German Grand Prix,McLaren,2,6.0,7.5,8.5,-1.0,1,0.5,0,0.0,0,0,0,1,0
909,9,2014,10,German Grand Prix,Red Bull,2,20.0,5.5,5.0,0.5,2,1.0,0,0.0,0,0,0,0,0
909,208,2014,10,German Grand Prix,Lotus F1,2,0.0,16.0,16.5,-0.5,0,0.0,1,0.5,0,0,0,0,0
909,207,2014,10,German Grand Prix,Caterham,2,0.0,20.5,17.0,3.5,0,0.0,0,0.0,0,0,0,0,0
909,10,2014,10,German Grand Prix,Force India,2,7.0,9.5,8.5,1.0,2,1.0,0,0.0,0,0,0,0,0
909,5,2014,10,German Grand Prix,Toro Rosso,2,0.0,10.5,16.5,-6.0,1,0.5,1,0.5,0,0,0,0,0
909,206,2014,10,German Grand Prix,Marussia,2,0.0,19.0,16.0,3.0,0,0.0,0,0.0,0,0,0,0,0
910,131,2014,11,Hungarian Grand Prix,Mercedes,2,27.0,11.5,3.5,8.0,1,0.5,0,0.0,1,0,0,0,0
910,6,2014,11,Hungarian Grand Prix,Ferrari,2,26.0,10.5,4.0,6.5,1,0.5,0,0.0,1,0,0,0,0
910,3,2014,11,Hungarian Grand Prix,Williams,2,14.0,4.5,6.5,-2.0,2,1.0,0,0.0,0,0,0,0,0
910,15,2014,11,Hungarian Grand Prix,Sauber,2,0.0,12.0,14.0,-2.0,0,0.0,1,0.5,0,0,0,0,0
910,1,2014,11,Hungarian Grand Prix,McLaren,2,1.0,14.0,11.0,3.0,1,0.5,0,0.0,0,0,0,1,0
910,9,2014,11,Hungarian Grand Prix,Red Bull,2,31.0,3.0,4.0,-1.0,2,1.0,0,0.0,1,1,0,0,0
910,208,2014,11,Hungarian Grand Prix,Lotus F1,2,0.0,17.0,17.0,0.0,0,0.0,1,0.5,0,0,0,0,0
910,207,2014,11,Hungarian Grand Prix,Caterham,2,0.0,18.0,20.0,-2.0,0,0.0,2,1.0,0,0,0,0,0
910,10,2014,11,Hungarian Grand Prix,Force India,2,0.0,10.5,19.5,-9.0,1,0.5,2,1.0,0,0,0,0,0
910,5,2014,11,Hungarian Grand Prix,Toro Rosso,2,2.0,9.0,11.5,-2.5,1,0.5,0,0.0,0,0,0,0,0
910,206,2014,11,Hungarian Grand Prix,Marussia,2,0.0,16.5,15.5,1.0,0,0.0,0,0.0,0,0,0,0,0
911,131,2014,12,Belgian Grand Prix,Mercedes,2,18.0,1.5,10.5,-9.0,2,1.0,1,0.5,1,0,0,0,0
911,6,2014,12,Belgian Grand Prix,Ferrari,2,18.0,6.0,5.5,0.5,2,1.0,0,0.0,0,0,0,0,0
911,3,2014,12,Belgian Grand Prix,Williams,2,15.0,7.5,8.0,-0.5,2,1.0,0,0.0,1,0,0,0,0
911,15,2014,12,Belgian Grand Prix,Sauber,2,0.0,17.0,14.5,2.5,0,0.0,0,0.0,0,0,0,0,0
911,1,2014,12,Belgian Grand Prix,McLaren,2,8.0,8.5,9.0,-0.5,2,1.0,0,0.0,0,0,0,1,0
911,9,2014,12,Belgian Grand Prix,Red Bull,2,35.0,4.0,3.0,1.0,2,1.0,0,0.0,1,1,0,0,0
911,208,2014,12,Belgian Grand Prix,Lotus F1,2,0.0,16.0,20.5,-4.5,0,0.0,2,1.0,0,0,0,0,0
911,10,2014,12,Belgian Grand Prix,Force India,2,5.0,15.5,9.0,6.5,0,0.0,0,0.0,0,0,0,0,0
911,5,2014,12,Belgian Grand Prix,Toro Rosso,2,2.0,11.5,10.0,1.5,0,0.0,0,0.0,0,0,0,0,0
911,206,2014,12,Belgian Grand Prix,Marussia,2,0.0,17.5,17.0,0.5,0,0.0,1,0.5,0,0,0,0,0
911,207,2014,12,Belgian Grand Prix,Caterham,2,0.0,21.5,19.5,2.0,0,0.0,1,0.5,0,0,0,0,0
912,131,2014,13,Italian Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
912,6,2014,13,Italian Grand Prix,Ferrari,2,2.0,9.0,15.0,-6.0,1,0.5,1,0.5,0,0,0,0,0
912,3,2014,13,Italian Grand Prix,Williams,2,27.0,3.5,3.5,0.0,2,1.0,0,0.0,1,0,0,0,0
912,15,2014,13,Italian Grand Prix,Sauber,2,0.0,14.5,17.0,-2.5,0,0.0,0,0.0,0,0,0,0,0
912,1,2014,13,Italian Grand Prix,McLaren,2,5.0,5.5,9.0,-3.5,2,1.0,0,0.0,0,0,0,1,0
912,9,2014,13,Italian Grand Prix,Red Bull,2,18.0,8.5,5.5,3.0,2,1.0,0,0.0,0,0,0,0,0
912,208,2014,13,Italian Grand Prix,Lotus F1,2,0.0,16.5,15.0,1.5,0,0.0,0,0.0,0,0,0,0,0
912,207,2014,13,Italian Grand Prix,Caterham,2,0.0,20.0,18.5,1.5,0,0.0,0,0.0,0,0,0,0,0
912,10,2014,13,Italian Grand Prix,Force India,2,6.0,11.5,9.5,2.0,1,0.5,0,0.0,0,0,0,0,0
912,5,2014,13,Italian Grand Prix,Toro Rosso,2,0.0,16.5,12.0,4.5,0,0.0,0,0.0,0,0,0,0,0
912,206,2014,13,Italian Grand Prix,Marussia,2,0.0,19.5,20.0,-0.5,0,0.0,1,0.5,0,0,0,0,0
913,131,2014,14,Singapore Grand Prix,Mercedes,2,25.0,1.5,11.0,-9.5,2,1.0,1,0.5,1,1,0,0,0
913,6,2014,14,Singapore Grand Prix,Ferrari,2,16.0,6.0,6.0,0.0,2,1.0,0,0.0,0,0,0,0,0
913,3,2014,14,Singapore Grand Prix,Williams,2,10.0,7.0,8.0,-1.0,2,1.0,0,0.0,0,0,0,0,0
913,15,2014,14,Singapore Grand Prix,Sauber,2,0.0,15.5,19.5,-4.0,0,0.0,2,1.0,0,0,0,0,0
913,1,2014,14,Singapore Grand Prix,McLaren,2,1.0,10.0,14.0,-4.0,1,0.5,1,0.5,0,0,0,1,0
913,9,2014,14,Singapore Grand Prix,Red Bull,2,33.0,3.5,2.5,1.0,2,1.0,0,0.0,2,0,0,0,0
913,208,2014,14,Singapore Grand Prix,Lotus F1,2,0.0,17.0,12.5,4.5,0,0.0,0,0.0,0,0,0,0,0
913,207,2014,14,Singapore Grand Prix,Caterham,2,0.0,21.0,18.5,2.5,0,0.0,1,0.5,0,0,0,0,0
913,10,2014,14,Singapore Grand Prix,Force India,2,8.0,14.0,8.0,6.0,0,0.0,0,0.0,0,0,0,0,0
913,5,2014,14,Singapore Grand Prix,Toro Rosso,2,8.0,11.0,10.0,1.0,1,0.5,0,0.0,0,0,0,0,0
913,206,2014,14,Singapore Grand Prix,Marussia,2,0.0,20.0,16.5,3.5,0,0.0,0,0.0,0,0,0,0,0
914,131,2014,15,Japanese Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
914,6,2014,15,Japanese Grand Prix,Ferrari,2,0.0,7.5,17.0,-9.5,2,1.0,1,0.5,0,0,0,0,0
914,3,2014,15,Japanese Grand Prix,Williams,2,14.0,3.5,6.5,-3.0,2,1.0,0,0.0,0,0,0,0,0
914,15,2014,15,Japanese Grand Prix,Sauber,2,0.0,14.5,17.0,-2.5,0,0.0,1,0.5,0,0,0,0,0
914,1,2014,15,Japanese Grand Prix,McLaren,2,10.0,7.5,9.5,-2.0,2,1.0,0,0.0,0,0,0,1,0
914,9,2014,15,Japanese Grand Prix,Red Bull,2,27.0,7.5,3.5,4.0,2,1.0,0,0.0,1,0,0,0,0
914,208,2014,15,Japanese Grand Prix,Lotus F1,2,0.0,19.0,15.5,3.5,0,0.0,0,0.0,0,0,0,0,0
914,207,2014,15,Japanese Grand Prix,Caterham,2,0.0,18.0,18.0,0.0,0,0.0,0,0.0,0,0,0,0,0
914,10,2014,15,Japanese Grand Prix,Force India,2,5.0,12.0,9.0,3.0,0,0.0,0,0.0,0,0,0,0,0
914,5,2014,15,Japanese Grand Prix,Toro Rosso,2,2.0,16.0,10.0,6.0,0,0.0,0,0.0,0,0,0,0,0
914,206,2014,15,Japanese Grand Prix,Marussia,2,0.0,19.5,19.0,0.5,0,0.0,1,0.5,0,0,0,0,0
915,131,2014,16,Russian Grand Prix,Mercedes,2,43.0,1.5,1.5,0.0,2,1.0,0,0.0,2,1,0,0,0
915,6,2014,16,Russian Grand Prix,Ferrari,2,10.0,7.5,7.5,0.0,2,1.0,0,0.0,0,0,0,0,0
915,3,2014,16,Russian Grand Prix,Williams,2,15.0,10.5,7.0,3.5,1,0.5,0,0.0,1,0,0,0,0
915,15,2014,16,Russian Grand Prix,Sauber,2,0.0,13.5,15.5,-2.0,0,0.0,0,0.0,0,0,0,0,0
915,1,2014,16,Russian Grand Prix,McLaren,2,22.0,7.5,4.5,3.0,2,1.0,0,0.0,0,0,0,1,0
